PUBCHEM_CID,canonical_smiles,standard_value_nM,Standard Type,activity_class
52946579.0,C[C@H]1C[C@@H]([C@@H](C(C=C([C@@H]([C@H](CCC=C(C(=O)NC2=CC(=CC(=C2)C1)O)C)OC)OC(=O)N)C)C)O)OC,1250.0,EC50,0
5090868.0,CN1C2=C(C=C(C=C2)Cl)SC1=NC(=O)C3=CC=C(C=C3)S(=O)(=O)N4CCCCC4,1250.0,EC50,0
2808401.0,C1=CC(=CC=C1C2=NOC(=N2)C3=C(N(N=C3)C4=CC=C(C=C4)[N+](=O)[O-])C(F)(F)F)Cl,1208.0,EC50,0
45488647.0,CCCCCCN(C(CC)C1=NC2=CC=CC=C2C(=O)N1C3=CC=C(C=C3)Cl)C(=O)CCC4=CC=CC=C4,1161.0,EC50,0
45488648.0,C1CC(OC1)CNC(=O)C2=CN=C(N=C2NCCC3=CC=CC=C3)NCCCN4C=CN=C4,1012.0,EC50,0
45488649.0,CC1CCCCN1CCCNC2=NC=C(C(=N2)NCCC3=CC=CC=C3)C(=O)NCC4CCCO4,918.0,EC50,1
45488650.0,CC(C)CNC(=O)C1=CN=C(N=C1NC2CCCC2)NCCCN,635.0,EC50,1
3100628.0,CCCCCC1=NN=C(S1)NC(=O)C2=CC=C(C=C2)C3=CC=C(C=C3)OC,457.0,EC50,1
2913917.0,C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2OCC(CN3C4=CC=CC=C4C5=CC=CC=C53)O,281.5,EC50,1
37369.0,C1=CC=C2C(=C1)C=CC=C2OCC(CO)O,1046.0,EC50,0
2799644.0,CN1C=C(C(=N1)N=CN(C)C)C(=O)NC2=CC(=C(C=C2)F)Cl,7010.0,EC50,0
45488652.0,CC(C)(C)OCCN(CC(CN(CC1=CC=CC=C1)C(=O)NC(C2=CC=CC=C2)C3=CC=CC=C3)O)S(=O)(=O)C4=CC=CC=C4,1099.0,EC50,0
45488653.0,C1CNC2(C3=C(C=CC(=C3)Br)NC2=O)C4=C1C5=CC=CC=C5N4.Cl,197.6,EC50,1
2851255.0,CCOC1=C(C=C(C=C1)C=C(C#N)C2=NC3=CC=CC=C3N2)OC,516.0,EC50,1
1531863.0,CCOC1=C(C=C(C=C1Br)C2C(=CN(C=C2C(=O)OC)C)C(=O)OC)OC,292.5,EC50,1
24185504.0,CCCCN(CCCC)CC(C1=CC(=NC2=C1C=CC(=C2)Cl)C3=CC=C(C=C3)Cl)O.Cl,188.9,EC50,1
2022184.0,CCCCN(CCCC)CCCNC1=NC=NC2=C1NC3=C2C=C(C=C3)Cl,230.5,EC50,1
776962.0,CC(C)C1=CC=C(C=C1)NC(=O)C=CC2=CC=CC=C2Cl,101.8,EC50,1
45488654.0,CCN(CC)CCNC(=O)C1=CC(=CC(=C1)C2=CC=C(C=C2)Cl)N3C=NN=N3,644.0,EC50,1
5055526.0,COC1=CC(=CC(=C1)C(=O)NCC2=NNC(=S)N2C3=CC=CC(=C3)C(F)(F)F)OC,257.7,EC50,1
605308.0,CC1=CC(=C2C(=O)CC(OC2=C1)(C(Cl)(Cl)Cl)N)C,435.0,EC50,1
2863423.0,CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC=CC=C3)C4=CC=CC=C4F)C(=O)OC5CCCC5,541.0,EC50,1
3257554.0,CCCCNCC(C1=CC=C(C=C1)Cl)(C2=CC=C(C=C2)Cl)O,720.0,EC50,1
45488655.0,CC(C)CCN(C(C)C1=NC2=CC=CC=C2C(=O)N1C3=CC=CC=C3Cl)C(=O)NC4=CC=CC=C4OC,817.0,EC50,1
45488656.0,CC[N+]1=CC=CC2=C1C3=C(C=CC=N3)C=C2.[I-],553.0,EC50,1
54581975.0,CC(=O)NC(=C(SC)Cl)[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Cl-],126.1,EC50,1
22511697.0,CCCCNC(=O)CSCC1=C(N(N=C1)C2=CC=CC=C2)N3C=CC=C3,253.1,EC50,1
2846340.0,CCCN1CCC(CC1)NC(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,753.0,EC50,1
135971354.0,C1CCC(CC1)NCC2=C(C=CC(=C2)C3=C4C=CC(=CC4=NC=C3)Cl)O,118.6,EC50,1
1391454.0,COC1=C2C(=O)C=C(OC2=C(C3=C1C=CO3)OC)C(Cl)(Cl)Cl,646.0,EC50,1
2145454.0,CCOC(=O)C1=CC=C(C=C1)NCC2=C(NC3=CC=CC=C3C2=O)C,342.0,EC50,1
1116028.0,CC1=CC2=C(C=C1)N(C(C3=C2C(=S)SS3)(C)C)C(=O)C4=CC=CO4,275.8,EC50,1
3315135.0,COC1=CC(=CC(=C1)C(=O)NCC2=NNC(=S)N2C3=CC=C(C=C3)Br)OC,325.0,EC50,1
45127561.0,C1CC[N+](CC1)(CC#CC2=CC=CC=C2)CC#CC3=CC=C(C=C3)C#CC[N+]4(CCCCC4)CC#CC5=CC=CC=C5.[Br-].[Br-],493.0,EC50,1
3705251.0,C1CCC(CC1)NC2=C(C(=O)C3=CC=CC=C3C2=O)N4CCOCC4,138.6,EC50,1
20873181.0,C1CCC2=NC3=C(C=C(C=C3)NC(=O)C(=O)N4CCN(CC4)C5=CC(=CC=C5)Cl)C(=O)N2CC1,1808.0,EC50,0
944640.0,CC1=CC2=C(C=C1)NC3=C2N=CN=C3NCCN4CCCCC4,216.29999999999998,EC50,1
16187885.0,CC1=CC=CC=C1C=NNC2=NC3=CC=CC=C3N2,605.0,EC50,1
2228008.0,CC1=CC(=CC=C1)NC(=O)CN2C(=C(C3=CC=CC=C32)C(=O)C)C,329.0,EC50,1
986230.0,C1CC2=C(C3=NC4=CC=CC=C4N3C(=C2C1)N5CCN(CC5)CC6=CC=CC=C6)C#N,310.90000000000003,EC50,1
4252805.0,CCOC1=CC=C(C=C1)NC(=O)C2=CC(=C(C=C2)F)S(=O)(=O)NC3CCCCCC3,1352.0,EC50,0
44170007.0,CC(C)C(=O)N1CCOC2=C(C1)C=C(C=C2OCCC3=CC=CC=N3)C4=CSC5=CC=CC=C54,182.79999999999998,EC50,1
4007963.0,C1C2CC3(CC1CC(C2)(C3)O)N4C5=C(C(=CC=C5)[N+](=O)[O-])N=N4,536.0,EC50,1
45488659.0,C1CNCCC1OC2=CC=CC3=C2C(=NO3)N.C(=O)(C(F)(F)F)O,1028.0,EC50,0
2897970.0,CC1=C(C(CC(=O)N1)C2=CC(=C(C=C2OC)Br)OC)C(=O)OC(C)C,1031.0,EC50,0
4433494.0,CN(C)C1=CC=[N+](C=C1)CC(=O)C2=CC=C(C=C2)Br,210.9,EC50,1
45488661.0,CC[N+]1=CC=C(C=C1)/C=C/2\C=CC3=C(N2C)C=CC(=C3)C.[I-],169.5,EC50,1
45488662.0,CC1=CC2=NC(=C(N2C=C1)NC(C)(C)CC(C)(C)C)C3=CC=CC=C3OC(=O)C4=CC5=C(C=C4)OCO5,831.0,EC50,1
135971355.0,C1CN2CCC1C(C2)NCC3=C(C=CC(=C3)C4=C5C=CC(=CC5=NC=C4)Cl)O,986.0,EC50,1
2909420.0,CCOC(=O)C1C(CC2=C(C1=O)C(C(=C(N2)C)C(=O)OCC)C3=CC=CS3)C4=CC=CC=C4OC,1834.0,EC50,0
3129244.0,CCCCC(=O)NC(C1=CC=CC=C1)C2=C(C3=C(C=CC=N3)C=C2)O,387.0,EC50,1
54584851.0,C[N+]1=C(SC2=C1C3=CC=CC=C3C=C2)C=CN(C)C4=CC=CC=C4.[I-],238.7,EC50,1
680830.0,CCC1=C(N2C3=CC=CC=C3N=C2C(=C1C)C#N)NCC4=CC=CC=C4,787.0,EC50,1
2731189.0,C1=CC(=CC=C1CNC(=S)NC2=C(C=CC(=C2)Cl)Cl)C#N,421.0,EC50,1
1169830.0,COC1=CC=C(C=C1)N2C(=NN=C2SC)COC3=CC=CC4=CC=CC=C43,524.0,EC50,1
45488666.0,C1=CC=C2C=C(C=CC2=C1)C3=CN=C4N3C=CN=C4NCCC5=CN=CC=C5,115.4,EC50,1
2795857.0,C1CN(CCN(C1)C(=S)NC2=CC=CC(=C2)C(F)(F)F)C3=C(C=C(C=C3)C(F)(F)F)[N+](=O)[O-],149.10000000000002,EC50,1
54728781.0,CCCCCCN1C2=CC=CC=C2C(=C(C1=O)C(=O)NCC[N+](CC)(CC)CC)O.[I-],506.0,EC50,1
135971356.0,CC1=CC(=NC2=C1C=CC(=C2)O)NCCC3=CC=CC=C3.Cl,377.0,EC50,1
15311784.0,C1CSC2=[N+]1C(=CN2C3=CC=CC=C3)C4=CC=C(C=C4)Cl.[Br-],308.2,EC50,1
3213516.0,CC1=CC=C(C=C1)NC(=O)N(CCCN(C)C)CC2=CC3=CC4=C(C=C3NC2=O)OCO4,1295.0,EC50,0
23734246.0,CC1=CC(=NO1)NC(=O)C2=C(C3=C(N=C(N=C3S2)C)N(C)C4=CC=C(C=C4)C(C)C)C,248.1,EC50,1
4623580.0,CCOC(=O)C1C(CC2=C(C1=O)C(C(=C(N2)C)C(=O)OCC)C3=C(C=CS3)C)C4=CC=CC=C4OC,984.0,EC50,1
45488669.0,C1CCC(CC1)NCC2=C(C=CC(=C2)C3=CC=CC=C3)O.C(=O)(C(F)(F)F)O,982.0,EC50,1
989047.0,CCC1=C(N2C3=CC=CC=C3N=C2C(=C1C)C#N)NC4=CC(=C(C=C4)C)Cl,1090.0,EC50,0
45488670.0,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)N3CCC(CC3)CNC4=C(N=C5N4C=CC=C5)C6=COC=C6.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,1758.0,EC50,0
741502.0,C1=CC=C(C=C1)OCCN2C3=CC=CC=C3N=C2CO,1250.0,EC50,0
45488672.0,C1CC12C3CC(C2C=C3)CNCC4=C(C=CC(=C4)C5=CN=CC=C5)O,835.0,EC50,1
45488673.0,C1CCN(C(C1)CO)CC2=C(C=CC(=C2)C3=CC=CC=C3)O,1034.0,EC50,0
45488674.0,COC1=CC(=C(C=C1)OC)C2=CC(=C(C=C2)O)CNCCC3=CC=C(C=C3)F,1049.0,EC50,0
52945376.0,C[N+]1=CC=CC=C1C=CC2=CC=C(C=C2)Br.[I-],352.0,EC50,1
3796927.0,CCOC(=O)C1C(CC2=C(C1=O)C(C(=C(N2)C)C(=O)OCC)C3=CC(=C(C=C3)OC)OC)C4=CC=C(C=C4)OC,275.2,EC50,1
2971473.0,CC1CN(CC(O1)C)C(=O)C2=C(C3=C(C=CC=C3S2)F)Cl,298.9,EC50,1
1242388.0,CN1CCN(CC1)C2=C(C=C(C=C2)NC3=C4C=CC(=CC4=NC=C3)Cl)Cl,35.8,EC50,1
23604238.0,CC1=C(C(=NC2=C1C(=NN2C)C)C)CCC(=O)N3CCCC3,360.0,EC50,1
1264244.0,CCOC(=O)C1=C(N(N=N1)C2=NON=C2N)C3=CC=C(C=C3)Br,287.1,EC50,1
4082361.0,CCOC1=CC=CC=C1N2C(=C(SC2=S)C(=O)NC3=CC=C(C=C3)F)N,968.0,EC50,1
45488675.0,CS(=O)(=O)N1CCCCC1C(=O)NCC2=CC=C(C=C2)OC3CCN(CC3)CC(C4=CC=CC=C4)C5=CC=CC=C5,1022.0,EC50,0
3951536.0,C1CN(CCN1CCN2CCN(CC2)C3=CC=NC4=CC5=CC=CC=C5C=C34)C6=CC=NC7=CC8=CC=CC=C8C=C67,176.5,EC50,1
135971357.0,CC(=O)C1=CC=C(C=C1)N2CCN(CC2)CC3=C(C=CC(=C3)C4=C5C=CC(=CC5=NC=C4)Cl)O,2806.0,EC50,0
16238921.0,CCOC1=CC=C(C=C1)C2=CN(C3=[N+]2CCS3)C4=CC=CC=C4.[Br-],421.0,EC50,1
2968729.0,CCC1=CC2=C3C(=C1)C4(C(=C(OC5=C4C(=O)OC(=C5)C)N)C#N)C(=O)N3C(CC2C)(C)C,1474.0,EC50,0
1963704.0,CN1CCC2=C(C1)SC3=C2C(=O)N(C(=N3)SCC=C)C4=CC=CC=C4,632.0,EC50,1
2827528.0,CC[N+]1=C(C=CC2=CC=CC=C21)SCC.[I-],179.0,EC50,1
4305429.0,C1CN(C(C2=C1C3=CC=CC=C3N2)C4=CC=C(C=C4)Cl)C(=O)C5=CC6=C(O5)C=CC(=C6)Br,887.0,EC50,1
3845731.0,COC1=CC=C(C=C1)S(=O)(=O)NC(CC(=O)OC)C2=CC3=C(C=C2)OCO3,1459.0,EC50,0
42743683.0,CC1=CC=C(C=C1)S(=O)(=O)NCCCCNC2=C3C=CC(=CC3=NC=C2)Cl,575.0,EC50,1
45239922.0,C1C2CC3CC1CC(C2)(C3)NCC4=C(C=CC(=C4)C5=CC6=C(C=C5)OCO6)O,832.0,EC50,1
783090.0,C1=CSC(=C1)C(=O)NC2=CC=C(C=C2)C3=CC=C(C=C3)Cl,285.1,EC50,1
45488678.0,CC1=CC=C(C=C1)N(C)C(=O)CCNS(=O)(=O)C2=C(N=CC(=C2)Br)N,1923.0,EC50,0
135971358.0,COC1=CC=CC(=N1)C2=CC(=C(C=C2)O)CN3CCC(CC3)CC4=CC=CC=C4,306.0,EC50,1
3131565.0,COC1=C(C2=C(C=C1)C3CC(=NC4=CC=CC=C4N3C2=O)C5=CC=C(C=C5)I)OC,416.0,EC50,1
45183231.0,C1COC2=C(CN1C(=O)CC3=CSC=C3)C=C(C=C2OCCC4=CC=CC=N4)C5=CSC6=CC=CC=C65,379.0,EC50,1
45488680.0,COC1=CC2=C(C3=C(C=C(C=C3)Cl)N=C2C=C1)NCCCN(CCCCN)CCCN.Cl,78.60000000000001,EC50,1
45488681.0,C1CCC(CC1)CN2CCC(CC2)OC3=C(C=C(C=C3)C(=O)NC4CC4)Cl,119.4,EC50,1
24650.0,CC1CN=C(N1)C2=CC=C(C=C2)NC(=O)C3=CC(=C(C=C3)C(=O)NC4=CC=C(C=C4)C5=NCC(N5)C)N,47.0,EC50,1
4202483.0,CC(C)C1C(=O)N=C2N1C(=NC3=CC(=C(C=C32)OC)OC)SCC4=CSC(=N4)Cl,1423.0,EC50,0
54586792.0,C1=CC=C(C=C1)C[N+]2=CC=C(C=C2)C=CC3=CC=C(C=C3)Br.[Cl-],138.7,EC50,1
3188282.0,CCCC1=NC2=C(C=C(C=C2)NC(=O)C3=CC=CC=C3F)C(=O)N1CC4=CC=C(C=C4)C5=CC=CC=C5,1079.0,EC50,0
3557745.0,CC1=CC2=NC(=C(N2C=C1)NC(C)(C)CC(C)(C)C)C3=CC=CC=C3OC(=O)CC4=CC=CC=C4,926.0,EC50,1
135548995.0,CC1=C(C=C(C=C1)C2=C(N=C(N2)C3=CC(=C(C(=C3)OC)O)OC)C4=CC(=C(C=C4)C)C)C,93.0,EC50,1
45245330.0,C1CN(CCC1N2CCC(CC2)N3C(=NC4=C3N=CC=C4)CCC5=CC=CC=C5)CC6=CC=CC=C6,153.29999999999998,EC50,1
266124.0,CC(=O)OC(C1CC2CCN1CC2C=C)C3=C4C=C(C=CC4=NC=C3)OC,240.3,EC50,1
2031281.0,C1=CC=C(C(=C1)C2=NNC(=C2)C(=O)NC3=C(OC4=CC=CC=C43)C(=O)NC5=CC(=CC=C5)Cl)O,271.6,EC50,1
45488682.0,CC(C)COC1=NN(C(=N1)C2=CC=CC=C2)S(=O)(=O)C3=CC=CC4=C3N=CC=C4,42.3,EC50,1
825746.0,CC1=CC=C(C=C1)C(=O)NN=C(C)C2=CC=CC=N2,350.0,EC50,1
2975401.0,C1=CC=C2C(=C1)C(=O)C3=C(N2)C=CC(=C3)F,186.4,EC50,1
2920300.0,CCC(=O)NC(C1=CC=CC=C1Cl)C2=CC(=C3C=CC=NC3=C2O)Cl,231.6,EC50,1
135971359.0,CC1=CC(=NC2=C1C=CC(=C2)O)NC3=CC(=CC=C3)[N+](=O)[O-],672.0,EC50,1
7122328.0,CC1=C(C=C(C=C1)NC(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4)C,439.0,EC50,1
101965.0,C1=CC=C(C=C1)C2=NN([N+](=N2)C3=CC=CC=C3)C4=CC=CC=C4.[Br-],296.0,EC50,1
3089339.0,CC(=NNC1=NC(=NC2=CC=CC=C21)C3=CC=CC=C3O)C4=CC=CC=C4O,742.0,EC50,1
54585820.0,C[N+]1=CC=C(C=C1)C=CC2=CC=C(C=C2)Br.[I-],638.0,EC50,1
2909439.0,CC1=CC(=C(S1)SC)C2C3=C(CC(CC3=O)C4=CC=CC=C4)NC(=C2C(=O)OC)C,671.0,EC50,1
45195383.0,C1CN(CCC1C2=CC=CC=C2)CC3=C(C=CC(=C3)C4=CC=CC=C4)O,2420.0,EC50,0
984666.0,CC1=C(C2=NC3=CC=CC=C3N2C(=C1)N4CCN(CC4)C5CCCCC5)C#N,63.5,EC50,1
696591.0,CCOC1=CC=C(C=C1)NC2=C3C=C(C=CC3=NC(=C2)C)OCC,1250.0,EC50,0
42743666.0,CN(CCCNC1=C2C=CC(=CC2=NC=C1)Cl)C(=O)CSC3=CC=CC=C3,7.17,EC50,1
2857612.0,C1CC2=C(C1)N(C3=C(C2=N)CCC3)CC4=CC=C(C=C4)F,266.1,EC50,1
15990233.0,CC1=C(C=CC(=C1)NC2=C(C(=O)C3=CC=CC=C32)C4=CC=C(C=C4)OC)Br,185.1,EC50,1
2851036.0,C1CCC(CC1)NCC(CN2C3=C(C=C(C=C3)Cl)C4=C2C=CC(=C4)Cl)O,333.0,EC50,1
939150.0,CC1=CC=C(C=C1)C2=C[N+](=C3N2CCC3)CC4=CC=C(C=C4)Cl,373.0,EC50,1
4271220.0,CC1=CC2=NC(=C(N2C=C1)NC(C)(C)CC(C)(C)C)C3=CC=CC=C3OC(=O)CCCCl,753.0,EC50,1
3160767.0,CC(C)C1=CC=C(C=C1)CN2C3=CC=CC=C3N=C2CCNC(=O)C,764.0,EC50,1
1416598.0,CC1=CC=C(C=C1)C(=O)C[N+]2=C3CCCN3C(=C2)C4=CC=C(C=C4)OC,745.0,EC50,1
15989993.0,CCOC(=O)C1=CC=C(C=C1)NC2=NC3=CC(=C(C=C3C(=N2)N)OC)OC,482.0,EC50,1
42750524.0,CC1=CC=C(C=C1)N2C(=NN=C2SCC3=CC=C(C=C3)F)C(CC4=CC=CC=C4)NC(=O)NC(C)(C)C,330.0,EC50,1
911071.0,CC[N+]1=C2N=C(C=C(N2C3=CC=CC=C31)C)C,266.40000000000003,EC50,1
3123554.0,CN1C2=C(C=CC(=C2)Br)N=C1N=NC3=CC=C(C=C3)OC,197.1,EC50,1
2895120.0,CC1=CC(=NC=C1)NC(C2=C(C=C(C=C2)Cl)Cl)C3=C(C4=C(C=CC=N4)C=C3)O,296.4,EC50,1
45488685.0,CCN(CC)CCCNC1=C2C=C(C=CC2=NC=C1C(=O)OCC)OCC,116.9,EC50,1
3565793.0,CC1=CC2=NC(=C(N2C=C1)NC(C)(C)CC(C)(C)C)C3=CC=CC=C3OC(=O)C4=CC=C(C=C4)C(F)(F)F,847.0,EC50,1
44170379.0,CCOC(=O)C1(CCN(CC1)C(=O)C2=C3C(=CS2)OCCO3)CC4=CC=C(C=C4)OC,263.7,EC50,1
2903294.0,CC(=O)N(C1=CC(=C(C=C1)F)F)C2=C(C(=O)C3=CC=CC=C3C2=O)N4CCCCC4,237.7,EC50,1
16957501.0,C1CCN(CC1)CC2=C(C=CC3=C2OC(=C(C3=O)C4=C(C=C(C=C4)Cl)Cl)C(F)(F)F)O.Br,994.0,EC50,1
20967438.0,CC1(CC(=O)N(C2=CC=CC=C2S1)CC(=O)NCCOC)C,1250.0,EC50,0
45488686.0,C1CN2C(=NC(=C2NC3=CC4=C(C=C3)OCO4)C5=CC=CC=C5)CN1C(=O)CN,161.5,EC50,1
3132482.0,CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=CC(=CC=C4)Cl)C(=O)OC(C)C,71.3,EC50,1
413634.0,C1CN=C(N1)C2=CC=C(C=C2)NC(=O)C3=CC(=C(C=C3)C(=O)NC4=CC=C(C=C4)C5=NCCN5)N,290.3,EC50,1
180548.0,CCN(CC)CCCNC1=CC=NC2=CC3=CC=CC=C3C=C12,33.8,EC50,1
2863934.0,CCCOC(=O)C1=C(NC2=C(C1C3=CC=C(C=C3)Br)C(=O)CC(C2)C4=CC=C(C=C4)Cl)C,498.0,EC50,1
2851937.0,C1CN(CCN1CC2=CC=CC=C2)CC(CN3C4=C(C=C(C=C4)Br)C5=C3C=CC(=C5)Br)O,295.59999999999997,EC50,1
45488687.0,CC(=O)NC1=CC2=C(C=C1)NC(=O)[C@@H](N(C2=O)C(CCSC)C(=O)NCC(=O)O)C3=CC=CC=C3,1250.0,EC50,0
3929401.0,CC1=CC2=NC(=C(N2C=C1)NC(C)(C)CC(C)(C)C)C3=CC=CC=C3OC(=O)C4=CC=C(C=C4)Br,740.0,EC50,1
3190882.0,COC(=O)C1=CC=C(C=C1)N(C(C2=CC=CC=C2F)C(=O)NC3CCCCC3)C(=O)CC4=CNC5=CC=CC=C54,200.2,EC50,1
1049791.0,CCC1=C(C(=NC(=C1C#N)SCC(=O)C2=C(C=C(C=C2)C)C)N)C#N,308.2,EC50,1
4590403.0,CCCCCC(=O)OC1=CC=CC=C1C2=C(N3C=CC=CC3=N2)NC(C)(C)CC(C)(C)C,701.0,EC50,1
22421810.0,CCCCN(CC)CCNC(=O)C1C(N(C(=O)C2=CC=CC=C12)CC3=CC=C(C=C3)F)C4=CC=C(C=C4)OC,2270.0,EC50,0
45225187.0,C1C2CC3CC1CC(C2)C3NCC4=C(C=CC(=C4)C5=CN=CC=C5)O,459.0,EC50,1
1150766.0,C1OC2=C(O1)C=C(C=C2)C3=NN=C(S3)NC(=O)COC4=CC=C(C=C4)Cl,1250.0,EC50,0
45488688.0,C1CN(CCN1C2=CC=CC=N2)C(=O)C3=CC(=C(C=C3)N4CC5CC(C4)C6=CC=CC(=O)N6C5)NS(=O)(=O)C7=CC8=C(C=C7)OCCO8,2017.9999999999998,EC50,0
45196938.0,CC1=C(C=CC(=C1)CN2CCOC3=C(C2)C=C(C=C3)C(C)(CN(C)C)O)OC,823.0,EC50,1
45193552.0,COC1=CC(=C(C=C1)OC)C2=CC(=C(C=C2)O)CNCC3CC4C=CC3C45CC5,350.0,EC50,1
962627.0,C1CCN(C1)C2=C3C=CC(=CC3=NC=C2)Cl,283.3,EC50,1
5719460.0,C1CN(CCN1C/C=C/C2=CC=CC=C2)CC(CN3C4=C(C=C(C=C4)Br)C5=C3C=CC(=C5)Br)O,589.0,EC50,1
135554060.0,CCC1=NN(C2=C1C3=CC(=C(C=C3C(=N2)C4=C(C=CC(=C4)Br)O)OC)OC)C5=CC=CC=C5,466.0,EC50,1
4035396.0,CC1CN(CCN1C(=O)NC2=CC=CC=C2C)C(=O)C3=NC(=NC(=C3C(=O)OC(C)C)C)C4=CC=CC=C4,135.0,EC50,1
22549317.0,CC1=CC(=C(C=C1)NC(=O)C2C(N(C(=O)C3=CC=CC=C23)CC(C)C)C4=CC=CS4)Cl,305.0,EC50,1
45488689.0,CCCCNC(=O)N1CCN(CC1C)C(=O)C(CC2=CNC3=CC=CC=C32)NC(=O)NC4=CC=CC(=C4)C#N,153.5,EC50,1
135410420.0,CC1=CC(=C(C=C1)NC(=O)C2=C(NC3=C(C=NN3C2C4=CC(=CC=C4)OC)C(=O)NC5=CC=CC=C5)C)C,590.0,EC50,1
2939845.0,CCOC(=O)C1=C(NC2=C(C1C3=CC=CS3)C(=O)CC(C2)C4=CC=C(C=C4)OC)C,833.0,EC50,1
45166174.0,CN(CC1=C(C=CC(=C1)C2=C(C=CC(=C2)OC)OC)O)CC(C3=CC=CC=C3)O,242.7,EC50,1
42724725.0,CC(CCCN(CC1=CC=C(C=C1)F)C(=O)C(C)(C)CCl)NC2=C3C(=CC(=C2)OC)C=CC=N3,469.0,EC50,1
6738050.0,COC1=CC2=C(C=C1)N=C(N2)SCC(=O)NC3=NC(=CC=C3)NC(=O)CSC4=NC5=C(N4)C=C(C=C5)OC,123.2,EC50,1
45488690.0,CC1=CC2=NC(=C(N2C=C1)NC(C)(C)CC(C)(C)C)C3=CC=CC=C3OC(=O)C4CCCCC4,654.0,EC50,1
2795848.0,C1CN(CCN(C1)C(=S)NC2=CC=CC=C2C(F)(F)F)C3=NC4=C(S3)C=C(C=C4)Cl,119.4,EC50,1
4321852.0,C1CSC(N1C(=S)NC2=CC=CC(=C2)C(F)(F)F)C3=C(C=C(C=C3F)F)F,272.7,EC50,1
699431.0,CC[N+]1=C(C=CC2=C1C=CC(=C2)OC)SC,92.39999999999999,EC50,1
45488691.0,CC1=CC2=NC(=C(N2C=C1)NC(C)(C)CC(C)(C)C)C3=CC=CC=C3OC(=O)CCC4=CC=CC=C4,853.0,EC50,1
3229974.0,CCC1=C(N2C(=CC(=N2)C3=CC(=CC(=C3)OC)OC)N=C1C)NCCCN4C=CN=C4,2874.0,EC50,0
5711842.0,CC1=CC(=C(C=C1)C)OC2=C(OC3=C(C2=O)C=CC(=C3CN4CCN(CC4)C)O)C(F)(F)F,832.0,EC50,1
24207004.0,CCN(CC)CCNCC1=C(C2=CC(=C(C=C2N1C)Br)O)C(=O)OCC.Cl.Cl,515.0,EC50,1
42743571.0,CC(C)C(=O)NCCCCNC1=C2C=CC(=CC2=NC=C1)Cl,1597.0,EC50,0
45488693.0,C1CC(N(C1)C(=S)NC2=CC=CC(=C2)C(F)(F)F)C3=CC=CC=C3Cl,186.79999999999998,EC50,1
872969.0,C1=CC=C(C=C1)C2=C(C(=NC(=N2)C(Cl)(Cl)Cl)N)C#N,498.0,EC50,1
3103193.0,CCOC(=O)C1=C(NC2=C(C1C3=C(C=C(C=C3)Cl)Cl)C(=O)CC(C2)(C)C)C,280.6,EC50,1
6603137.0,C1CCCN(CC1)C2=CC=C(C=C2)N.Cl,153.10000000000002,EC50,1
16024864.0,CCN(C1=CC=CC(=C1)C)C(=O)CSC2=NC(=NO2)C3=CC=C(C=C3)C(C)C,356.0,EC50,1
717731.0,CC1=CC(=C(C(=O)N1N=CC2=CC=C(C=C2)Cl)C#N)C,1070.0,EC50,0
3132561.0,CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=CC=C(C=C4)Br)C(=O)OC,450.0,EC50,1
45488694.0,CN(CC1=C(C=CC(=C1)C2=CC=CC=C2)O)CC(C3=CC=CC=C3)O.C(=O)(C(F)(F)F)O,438.0,EC50,1
4295881.0,CCOC(=O)C1=C(NC2=C(C1=O)C=CC(=C2)OC)C3=CC4=C(C=C3)OCO4,127.0,EC50,1
45164353.0,CC(C)CCN1C(=O)N(C(=O)C12CCN(CC2)CC3=CC=C(C=C3)O)CCN(C)C,740.0,EC50,1
227114.0,CC(C)(C)C1=CC2=C(C=C1)OCN(C2)C3CCCCC3,99.0,EC50,1
16443645.0,CCCOC1=C(C=C(C=C1)C2C3=C(C4=CC=CC=C4C3=O)NC5=CC=CC=C5S2)OC,483.0,EC50,1
988441.0,C1CC2=C(C3=NC4=CC=CC=C4N3C(=C2C1)N5CCN(CC5)CCO)C#N,206.9,EC50,1
4198869.0,CCN(CC)C(=O)CSC1=NN=C(N1C2=CC=C(C=C2)OC)C3=CC=CC=N3,1287.0,EC50,0
135971360.0,C1CCC(CC1)(CNCC2=C(C=CC(=C2)C3=C4C=CC(=CC4=NC=C3)Cl)O)O,1025.0,EC50,0
2840651.0,COC1=CC=C(C=C1)C2C3=C(C4=CC=CC=C4C3=O)NC5=CC=CC=C5S2,238.3,EC50,1
45488697.0,C1CCC2=C(C1)C(=N)C3=C(N2CC4=CC=CC=C4Cl)CCC3.Cl,221.6,EC50,1
